Gender,LoanDuration,Age,Amount,DebtToIncome,Education,ExistingLiabilities,OccupationArea,default
0,36,32,1485,0,5,3,-1,No
1,36,52,530,0,5,10,-1,No
0,36,41,530,0,5,1,-1,No
2,36,36,530,0,1,1,-1,No
0,36,37,3972,0,5,2,-1,No
1,36,37,2116,0,4,2,-1,No
1,36,35,530,0,5,0,-1,No
1,48,25,530,0,1,7,-1,Yes
1,36,51,2068,0,4,4,-1,Yes
0,36,32,4241,0,1,2,-1,No
0,36,37,1869,0,4,2,-1,No
1,36,56,2020,0,5,0,-1,No
1,36,35,850,0,5,4,-1,No
0,48,26,530,0,5,1,-1,No
0,48,56,530,0,4,1,-1,Yes
1,36,43,530,0,4,2,-1,No
1,36,62,1678,0,4,0,-1,Yes
0,36,46,530,0,4,0,-1,Yes
0,36,30,530,0,5,2,-1,No
1,36,48,2125,0,1,2,-1,Yes
0,36,27,10630,0,3,1,-1,No
2,36,29,530,0,5,7,-1,No
1,48,32,3185,0,5,1,-1,No
1,36,59,5216,0,5,8,-1,Yes
0,36,31,530,0,5,0,-1,No
0,36,57,1485,0,4,3,-1,Yes
1,36,50,2335,0,5,2,-1,No
0,36,58,530,0,5,5,-1,No
0,36,45,530,0,2,0,-1,No
0,36,35,3228,0,4,2,-1,No
0,12,40,530,0,3,1,-1,Yes
0,48,31,530,0,4,0,-1,Yes
0,36,27,530,0,4,2,-1,Yes
0,36,32,2230,0,5,3,-1,No
0,36,35,530,0,4,8,-1,No
0,48,29,530,0,4,0,-1,Yes
0,36,26,530,0,5,0,-1,No
1,36,45,530,0,4,3,-1,No
0,36,55,530,0,4,1,-1,Yes
1,36,33,2125,0,3,1,-1,Yes
0,48,42,3086,0,4,5,-1,Yes
0,36,44,1060,0,4,7,-1,No
0,48,33,530,0,5,1,-1,Yes
0,36,54,530,0,5,1,-1,No
0,36,38,2125,0,2,1,-1,Yes
1,36,30,1910,0,5,0,-1,No
1,36,26,530,0,1,4,-1,Yes
0,36,33,530,0,5,0,-1,Yes
0,36,33,530,0,3,1,-1,Yes
1,36,41,530,0,4,0,-1,Yes
1,36,26,530,0,5,2,-1,No
0,36,54,2760,0,4,2,-1,Yes
2,36,50,530,0,5,6,-1,Yes
2,36,33,530,0,5,12,-1,Yes
0,36,38,530,0,4,4,-1,Yes
0,48,39,530,0,4,0,-1,No
2,36,28,530,0,2,8,-1,No
0,36,40,530,0,4,6,-1,No
0,48,37,530,0,4,6,-1,Yes
0,48,31,3822,0,4,2,-1,Yes
1,36,23,3185,0,5,1,-1,No
1,36,41,530,0,5,5,-1,No
1,36,28,530,0,5,2,-1,Yes
0,36,60,4250,0,5,5,-1,No
1,36,42,530,0,5,6,-1,Yes
0,36,32,530,0,5,0,-1,No
0,12,50,1060,0,5,2,-1,No
0,36,33,530,0,1,4,-1,Yes
1,36,50,530,0,4,8,-1,No
0,36,33,2125,0,1,1,-1,Yes
0,36,40,530,0,3,1,-1,Yes
1,48,32,530,0,4,5,-1,No
0,36,22,530,0,4,1,-1,No
2,36,31,530,0,5,1,-1,Yes
0,48,35,2376,0,5,1,-1,No
0,36,43,2125,0,3,1,-1,No
0,12,49,530,0,5,1,-1,No
1,36,40,4000,0,5,2,-1,Yes
0,48,20,530,0,5,0,-1,Yes
2,36,28,530,0,5,0,-1,Yes
0,36,42,530,0,4,2,-1,No
0,48,42,530,0,1,2,-1,Yes
0,36,50,530,0,4,1,-1,Yes
0,36,24,530,0,5,0,-1,Yes
0,36,33,530,0,4,1,-1,Yes
0,36,47,530,0,1,0,-1,Yes
1,36,57,530,0,3,0,-1,No
0,36,25,530,0,3,0,-1,No
0,36,26,2682,0,5,2,-1,No
1,36,42,530,0,4,2,-1,No
0,36,28,530,0,3,1,-1,No
0,36,58,931,0,5,2,-1,No
1,36,42,530,0,5,0,-1,Yes
0,36,39,530,0,4,0,-1,No
0,36,51,2550,0,4,2,-1,Yes
0,36,33,530,0,2,3,-1,No
0,36,28,530,0,4,0,-1,No
0,36,46,530,0,4,0,-1,Yes
2,36,37,530,0,3,2,-1,No
0,36,54,2550,0,4,1,-1,No
0,36,48,530,0,1,0,-1,No
0,36,36,530,0,5,0,-1,No
0,36,38,530,0,4,1,-1,Yes
0,36,50,530,0,1,6,-1,Yes
0,36,25,2079,0,4,4,-1,Yes
2,48,57,530,0,4,1,-1,Yes
0,48,61,1590,0,4,4,-1,No
0,36,52,530,0,5,8,-1,Yes
1,36,70,530,0,4,1,-1,No
1,36,26,2870,0,5,1,-1,No
0,36,29,530,0,4,0,-1,Yes
0,36,35,530,0,5,0,-1,No
0,12,27,530,0,4,2,-1,No
0,36,52,2125,0,4,3,-1,No
1,36,38,530,0,1,0,-1,Yes
0,36,36,530,0,5,0,-1,Yes
1,36,50,1060,0,5,4,-1,No
0,36,41,3800,0,4,2,-1,Yes
1,48,46,530,0,3,7,-1,Yes
2,48,38,530,0,4,1,-1,Yes
2,36,31,530,0,4,4,-1,Yes
0,48,21,530,0,5,1,-1,Yes
0,36,37,530,0,5,0,-1,Yes
0,36,27,530,0,5,0,-1,Yes
0,36,67,530,0,4,1,-1,No
0,36,47,530,0,3,7,-1,No
0,36,32,530,0,4,12,-1,No
0,36,29,4250,0,3,0,-1,No
2,48,43,10630,0,5,1,-1,Yes
1,36,26,740,0,4,4,-1,No
0,36,39,1060,0,4,4,-1,Yes
0,36,33,1805,0,3,6,-1,No
1,36,20,530,0,3,4,-1,Yes
0,36,64,1700,0,4,5,-1,Yes
2,36,51,530,0,3,2,-1,Yes
0,36,27,1060,0,5,2,-1,No
1,48,28,530,0,3,5,-1,Yes
0,36,29,6116,0,3,3,-1,No
0,24,37,1060,0,4,2,-1,No
1,36,54,530,0,5,2,-1,Yes
0,36,51,530,0,4,1,-1,Yes
0,36,35,530,0,5,0,-1,Yes
0,36,31,530,0,4,0,-1,Yes
1,36,53,530,0,2,6,-1,No
0,48,48,530,0,1,0,-1,No
0,36,25,1590,0,4,3,-1,No
0,48,36,530,0,4,3,-1,No
0,36,47,530,0,2,1,-1,Yes
0,36,42,530,0,1,1,-1,No
0,36,48,4250,0,4,2,-1,Yes
1,48,35,3968,0,3,0,-1,Yes
0,36,51,6942,0,5,4,-1,No
0,48,52,530,0,4,0,-1,Yes
0,36,30,2125,0,3,2,-1,No
0,36,49,530,0,4,1,-1,Yes
0,36,33,3920,0,5,7,-1,No
0,36,32,530,0,5,11,-1,Yes
1,36,32,4685,0,5,0,-1,Yes
0,12,65,2655,0,5,5,-1,No
0,36,59,1805,0,4,5,-1,No
0,24,22,1060,0,5,0,-1,No
0,36,55,5893,0,5,0,-1,No
0,36,57,3442,0,5,4,-1,Yes
0,36,27,2125,0,4,1,-1,Yes
0,36,40,530,0,1,4,-1,Yes
0,36,36,530,0,3,1,-1,No
0,36,35,530,0,5,1,-1,No
0,48,32,530,0,4,0,-1,No
0,36,32,2335,0,5,0,-1,No
1,48,41,530,0,4,0,-1,No
0,36,32,2870,0,4,1,-1,No
0,48,38,530,0,4,1,-1,Yes
0,36,55,530,0,4,5,-1,Yes
0,36,49,530,0,4,12,-1,No
0,36,41,2125,0,3,0,-1,Yes
2,36,38,530,0,3,8,-1,No
0,36,35,530,0,5,1,-1,No
0,36,39,530,0,2,1,-1,Yes
0,36,25,530,0,5,1,-1,No
0,36,63,530,0,4,9,-1,No
0,36,33,530,0,4,1,-1,No
0,36,37,530,0,5,0,-1,No
0,36,24,1275,0,4,5,-1,No
0,36,23,530,0,5,3,-1,No
0,48,35,1835,0,5,3,-1,Yes
0,36,42,530,0,5,8,-1,No
0,36,28,530,0,5,3,-1,No
0,36,21,2020,0,3,0,-1,Yes
2,36,55,530,0,5,0,-1,Yes
0,36,46,3573,0,4,1,-1,No
0,48,32,2015,0,3,2,-1,Yes
0,36,25,530,0,3,1,-1,Yes
0,48,40,530,0,5,0,-1,No
0,36,51,4250,0,4,0,-1,No
0,36,58,530,0,2,3,-1,No
1,48,34,530,0,4,3,-1,No
0,36,35,1805,0,5,1,-1,No
0,36,48,2655,0,3,0,-1,Yes
0,48,39,530,0,5,0,-1,Yes
0,36,49,530,0,4,7,-1,No
0,36,27,2349,0,1,2,-1,Yes
2,36,30,530,0,5,1,-1,No
1,36,64,530,0,4,0,-1,No
1,36,58,2867,0,5,1,-1,Yes
0,36,49,2953,0,5,3,-1,No
0,48,55,1590,0,5,1,-1,Yes
0,36,44,530,0,4,2,-1,Yes
0,36,42,2125,0,3,4,-1,Yes
0,36,26,2445,0,4,3,-1,Yes
1,36,49,2937,0,5,3,-1,No
2,36,49,1781,0,5,2,-1,Yes
0,36,22,2125,0,3,3,-1,No
0,36,52,530,0,5,3,-1,No
0,36,57,1805,0,4,0,-1,No
0,36,34,530,0,1,3,-1,No
0,36,48,1380,0,3,4,-1,Yes
0,48,52,4694,0,5,0,-1,No
1,48,51,530,0,5,0,-1,Yes
0,36,39,530,0,1,8,-1,Yes
0,36,19,530,0,3,1,-1,Yes
0,36,41,530,0,5,1,-1,Yes
0,36,39,4145,0,4,2,-1,No
0,36,55,530,0,4,4,-1,No
0,36,24,530,0,5,1,-1,No
0,36,38,530,0,1,6,-1,No
0,36,46,530,0,3,2,-1,No
0,36,30,2903,0,1,3,-1,No
1,36,64,2125,0,4,5,-1,No
0,36,30,530,0,5,1,-1,No
0,36,42,530,0,4,1,-1,Yes
0,36,47,2028,0,3,6,-1,Yes
0,36,35,530,0,4,1,-1,Yes
0,36,34,530,0,1,4,-1,No
1,36,35,530,0,4,0,-1,No
0,36,40,530,0,5,4,-1,Yes
0,36,40,530,0,4,0,-1,No
0,36,62,4070,0,3,2,-1,No
0,48,49,3185,0,5,0,-1,No
0,12,29,530,0,5,1,-1,No
0,36,28,530,0,3,8,-1,Yes
1,48,27,530,0,3,1,-1,No
0,36,33,1700,0,3,5,-1,No
0,48,21,530,0,5,0,-1,Yes
0,36,22,2125,0,3,2,-1,Yes
0,48,63,530,0,4,21,-1,Yes
0,36,53,530,0,5,4,-1,Yes
0,36,36,530,0,5,0,-1,Yes
0,36,27,530,0,5,0,-1,No
0,48,30,530,0,4,0,-1,No
0,36,47,2550,0,1,2,-1,No
2,36,31,530,0,4,1,-1,No
0,36,47,530,0,3,1,-1,No
0,36,32,530,0,5,0,-1,No
0,36,33,530,0,1,4,-1,Yes
0,36,54,530,0,4,2,-1,No
0,48,48,530,0,1,0,-1,No
0,36,23,530,0,1,7,-1,Yes
0,36,40,1060,0,3,4,-1,No
2,48,42,530,0,3,2,-1,Yes
0,36,33,530,0,5,1,-1,No
0,36,31,2655,0,5,1,-1,Yes
0,36,39,1700,0,4,5,-1,No
0,36,43,2764,0,4,3,-1,No
0,36,31,1060,0,4,1,-1,Yes
0,36,32,530,0,4,9,-1,Yes
0,36,29,530,0,1,1,-1,No
0,12,46,850,0,4,3,-1,No
0,36,54,530,0,5,1,-1,Yes
0,36,40,2870,0,1,0,-1,Yes
0,36,22,530,0,5,0,-1,No
0,36,28,2036,0,3,0,-1,Yes
0,24,45,2125,0,3,3,-1,No
0,36,42,530,0,4,18,-1,Yes
0,48,35,530,0,1,0,-1,No
0,36,39,530,0,4,4,-1,Yes
0,36,21,530,0,5,0,-1,Yes
0,36,47,530,0,2,1,-1,Yes
0,36,44,1580,0,5,5,-1,Yes
0,36,22,3086,0,3,1,-1,Yes
0,36,36,530,0,4,3,-1,Yes
0,36,32,530,0,4,0,-1,Yes
0,36,34,530,0,4,8,-1,No
0,36,58,530,0,4,5,-1,No
0,36,45,530,0,5,1,-1,No
0,36,40,530,0,5,9,-1,Yes
0,36,61,530,0,4,1,-1,Yes
0,48,32,2497,0,5,0,-1,No
0,36,18,530,0,4,0,-1,No
0,48,33,3185,0,4,3,-1,No
0,36,40,3088,0,4,3,-1,Yes
0,36,55,530,0,4,3,-1,Yes
0,36,51,530,0,3,6,-1,Yes
0,36,33,530,0,4,3,-1,Yes
0,48,65,2125,0,1,0,-1,Yes
2,36,54,530,0,1,2,-1,Yes
0,36,31,740,0,5,4,-1,No
1,36,35,2112,0,4,4,-1,No
0,36,47,530,0,4,1,-1,No
0,36,51,530,0,5,9,-1,Yes
0,36,24,530,0,4,3,-1,Yes
0,24,47,1060,0,4,1,-1,No
0,36,24,530,0,5,0,-1,No
1,36,36,530,0,4,5,-1,Yes
2,36,41,1232,0,3,6,-1,No
2,36,49,530,0,4,2,-1,No
0,36,20,530,0,5,0,-1,Yes
0,36,57,530,0,5,3,-1,Yes
0,36,33,530,0,4,0,-1,No
0,36,38,530,0,5,0,-1,No
0,36,56,530,0,4,0,-1,Yes
0,36,27,2655,0,4,4,-1,No
0,36,57,530,0,5,1,-1,Yes
0,48,34,1590,0,3,2,-1,No
0,36,32,1910,0,5,0,-1,Yes
0,48,35,3505,0,4,4,-1,Yes
0,48,39,530,0,3,2,-1,Yes
0,36,35,530,0,5,9,-1,No
0,36,47,530,0,2,15,-1,Yes
0,36,31,530,0,5,0,-1,Yes
0,36,26,7545,0,4,2,-1,Yes
0,24,29,2125,0,3,0,-1,No
0,36,52,530,0,5,1,-1,No
0,48,67,7632,0,4,4,-1,No
0,36,66,3720,0,4,0,-1,No
0,36,30,530,0,5,2,-1,No
0,36,30,530,0,4,4,-1,No
0,36,35,1910,0,4,2,-1,Yes
0,24,29,2445,0,4,2,-1,No
0,36,43,530,0,4,0,-1,No
0,36,44,530,0,5,4,-1,No
0,36,40,530,0,4,6,-1,No
0,36,54,530,0,4,3,-1,Yes
0,36,34,6072,0,4,7,-1,No
0,36,41,530,0,1,12,-1,No
0,36,51,530,0,4,1,-1,No
0,36,67,3347,0,5,2,-1,No
0,36,42,530,0,4,8,-1,No
0,48,31,530,0,3,0,-1,Yes
0,48,26,530,0,5,3,-1,No
0,36,44,530,0,4,1,-1,No
0,24,35,850,0,5,9,-1,No
0,48,30,2125,0,3,3,-1,Yes
0,36,41,530,0,4,0,-1,Yes
0,36,52,2975,0,4,1,-1,Yes
0,36,34,530,0,5,1,-1,Yes
0,36,29,530,0,2,3,-1,Yes
0,36,40,530,0,5,3,-1,No
0,36,23,1060,0,5,1,-1,No
0,36,42,2125,0,4,1,-1,Yes
0,36,29,1590,0,4,0,-1,No
1,36,39,2020,0,5,4,-1,No
0,48,25,530,0,1,1,-1,No
0,36,35,530,0,2,7,-1,Yes
0,36,44,530,0,2,9,-1,Yes
0,48,20,530,0,5,0,-1,No
0,36,43,530,0,5,2,-1,No
0,36,61,530,0,1,1,-1,Yes
0,48,47,2845,0,3,3,-1,Yes
0,36,34,530,0,5,1,-1,Yes
0,36,47,1165,0,3,5,-1,No
0,36,54,530,0,4,1,-1,Yes
0,36,49,2020,0,3,2,-1,No
0,36,60,530,0,4,1,-1,Yes
0,36,43,530,0,3,1,-1,No
0,36,37,2125,0,5,5,-1,No
0,36,44,530,0,5,4,-1,No
0,36,43,2125,0,3,4,-1,Yes
0,36,46,2324,0,3,2,-1,Yes
0,36,45,530,0,4,0,-1,No
0,36,38,530,0,4,0,-1,No
0,36,32,530,0,5,1,-1,Yes
0,36,39,530,0,2,3,-1,Yes
0,36,24,530,0,2,4,-1,Yes
0,36,33,530,0,3,4,-1,Yes
0,36,52,2423,0,5,0,-1,No
0,12,62,1275,0,1,2,-1,No
0,36,50,2125,0,5,2,-1,No
0,36,30,530,0,5,0,-1,No
0,36,46,530,0,5,1,-1,No
0,36,24,530,0,2,5,-1,No
0,36,36,530,0,5,5,-1,Yes
0,36,43,530,0,3,4,-1,No
0,48,40,530,0,4,0,-1,Yes
1,48,22,530,0,4,0,-1,Yes
0,36,50,3720,0,5,2,-1,Yes
0,24,22,530,0,1,5,-1,Yes
0,36,32,530,0,1,0,-1,No
0,36,25,2125,0,5,2,-1,Yes
0,36,47,2585,0,5,0,-1,Yes
0,48,44,530,0,4,0,-1,No
0,36,38,530,0,4,0,-1,Yes
0,36,44,530,0,4,10,-1,No
1,36,30,5757,0,5,1,-1,No
0,36,44,1910,0,5,1,-1,No
0,36,31,2760,0,4,0,-1,Yes
0,36,66,530,0,5,20,-1,Yes
0,36,47,1910,0,5,6,-1,No
0,36,31,2369,0,5,4,-1,Yes
0,24,27,530,0,4,4,-1,No
0,48,41,635,0,1,4,-1,Yes
0,24,29,2335,0,4,2,-1,Yes
0,36,53,2760,0,3,1,-1,No
0,36,40,530,0,2,11,-1,No
0,36,30,2760,0,5,5,-1,No
0,36,31,530,0,5,3,-1,Yes
0,36,42,530,0,4,0,-1,Yes
0,36,70,3720,0,4,2,-1,No
0,36,41,530,0,2,4,-1,Yes
0,12,27,530,0,5,1,-1,Yes
0,12,57,1060,0,4,0,-1,No
0,48,48,2760,0,3,6,-1,No
0,36,44,530,0,5,4,-1,No
0,36,21,530,0,4,0,-1,No
0,36,48,530,0,4,1,-1,Yes
0,36,44,530,0,4,4,-1,Yes
0,36,48,530,0,5,16,-1,Yes
0,36,42,4250,0,4,3,-1,No
2,36,38,530,0,3,1,-1,No
0,36,59,530,0,2,11,-1,No
0,48,45,955,0,4,2,-1,Yes
1,36,69,1380,0,1,1,-1,No
0,12,51,2020,0,3,2,-1,Yes
0,36,47,1275,0,4,1,-1,Yes
0,36,24,530,0,3,3,-1,No
0,36,34,530,0,4,4,-1,No
0,48,39,530,0,4,0,-1,Yes
0,36,34,2125,0,3,0,-1,No
0,36,26,530,0,5,0,-1,No
0,36,34,530,0,5,0,-1,No
0,36,31,530,0,4,3,-1,Yes
0,36,49,530,0,4,0,-1,No
0,36,49,2125,0,3,0,-1,Yes
0,36,23,530,0,4,2,-1,Yes
0,36,36,530,0,5,7,-1,No
0,36,28,530,0,5,0,-1,No
0,36,30,530,0,3,6,-1,No
0,48,42,530,0,3,0,-1,Yes
0,36,23,530,0,5,0,-1,No
0,36,38,530,0,4,2,-1,No
0,24,53,740,0,5,2,-1,No
0,48,42,530,0,4,5,-1,No
0,36,55,530,0,5,8,-1,No
0,24,65,530,0,3,1,-1,No
0,12,35,530,0,4,4,-1,No
0,36,28,635,0,4,5,-1,No
0,12,30,635,0,4,4,-1,No
0,48,56,530,0,5,2,-1,No
0,12,41,3185,0,3,0,-1,No
0,24,22,850,0,4,2,-1,No
2,48,27,530,0,5,1,-1,No
0,36,50,530,0,5,2,-1,Yes
0,36,37,635,0,4,3,-1,Yes
0,36,25,530,0,5,1,-1,No
0,36,50,5315,0,5,5,-1,No
0,36,35,635,0,5,8,-1,No
0,36,59,530,0,5,0,-1,No
0,48,33,530,0,4,0,-1,No
0,36,28,530,0,4,4,-1,Yes
0,36,37,2279,0,5,7,-1,Yes
0,48,34,2125,0,3,0,-1,Yes
0,36,53,530,0,4,2,-1,No
0,48,26,4078,0,5,6,-1,No
0,36,35,530,0,1,4,-1,No
0,48,39,530,0,4,9,-1,Yes
0,36,28,6570,0,5,2,-1,Yes
0,36,51,2230,0,4,0,-1,No
0,36,41,530,0,5,32,-1,Yes
1,36,59,530,0,3,6,-1,Yes
0,36,26,3260,0,5,1,-1,No
2,36,29,530,0,5,5,-1,Yes
0,36,47,530,0,3,10,-1,No
2,36,54,530,0,3,3,-1,Yes
0,36,58,530,0,4,0,-1,No
0,36,59,2125,0,4,5,-1,No
0,36,39,2843,0,4,2,-1,No
0,36,37,5845,0,3,1,-1,No
0,36,44,2230,0,3,2,-1,Yes
0,36,59,530,0,5,16,-1,Yes
0,36,45,4250,0,3,2,-1,No
0,36,26,2020,0,3,0,-1,No
0,36,42,1410,0,5,4,-1,Yes
0,36,33,530,0,4,5,-1,Yes
0,48,46,530,0,3,2,-1,Yes
0,36,59,530,0,4,2,-1,Yes
0,12,44,740,0,4,5,-1,No
0,36,48,530,0,5,2,-1,Yes
0,36,59,530,0,4,0,-1,No
0,36,26,2020,0,3,5,-1,Yes
0,36,44,530,0,2,2,-1,No
0,36,39,740,0,4,3,-1,No
0,36,35,530,0,5,12,-1,Yes
0,36,42,530,0,1,0,-1,Yes
0,36,20,530,0,5,0,-1,Yes
2,36,50,530,0,5,1,-1,No
2,36,40,3511,0,4,4,-1,Yes
0,36,38,530,0,4,0,-1,Yes
0,36,44,530,0,4,5,-1,Yes
0,36,42,530,0,4,7,-1,No
0,48,20,530,0,4,0,-1,Yes
0,36,44,530,0,3,1,-1,Yes
0,36,59,530,0,4,7,-1,No
0,48,37,530,0,4,0,-1,Yes
0,48,38,3052,0,5,2,-1,No
1,36,30,3266,0,5,1,-1,No
0,36,32,530,0,5,4,-1,Yes
0,36,27,530,0,5,4,-1,Yes
1,36,53,3261,0,4,0,-1,No
2,36,26,530,0,4,2,-1,Yes
0,36,30,530,0,1,15,-1,Yes
2,36,33,1722,0,5,4,-1,No
0,24,31,2125,0,4,2,-1,No
0,36,29,2682,0,5,1,-1,No
0,12,55,850,0,5,1,-1,No
0,36,48,3185,0,5,0,-1,No
0,36,60,530,0,3,0,-1,Yes
0,36,38,1590,0,4,2,-1,Yes
0,36,35,507,0,5,0,-1,No
0,36,50,530,0,5,9,-1,No
0,48,30,530,0,4,0,-1,Yes
0,36,33,530,0,5,2,-1,Yes
0,36,44,530,0,4,2,-1,No
0,36,50,530,0,5,1,-1,No
0,24,48,1590,0,5,6,-1,Yes
0,36,40,2020,0,5,3,-1,No
0,36,45,530,0,2,1,-1,No
0,36,44,530,0,4,1,-1,Yes
0,36,70,530,0,5,13,-1,No
0,36,47,3185,0,4,4,-1,No
2,36,41,530,0,5,2,-1,Yes
0,36,39,530,0,5,2,-1,No
0,36,26,530,0,4,0,-1,Yes
0,36,41,530,0,1,7,-1,Yes
0,36,27,2125,0,3,0,-1,No
0,36,29,2020,0,5,0,-1,Yes
0,36,24,530,0,2,6,-1,Yes
0,24,45,2067,0,4,6,-1,No
0,36,26,740,0,4,7,-1,No
0,36,30,530,0,5,1,-1,No
0,48,39,740,0,1,9,-1,No
0,36,33,530,0,5,5,-1,Yes
0,36,41,530,0,5,1,-1,No
0,36,55,1060,0,4,0,-1,Yes
0,36,65,1804,0,5,0,-1,No
0,36,57,530,0,5,0,-1,Yes
0,36,31,8395,0,4,4,-1,Yes
0,36,50,530,0,4,0,-1,No
0,36,44,530,0,4,1,-1,No
0,36,43,2125,0,3,3,-1,Yes
0,36,57,1781,0,4,1,-1,No
0,48,40,530,0,4,8,-1,Yes
0,24,30,530,0,4,1,-1,No
1,48,61,4250,0,5,0,-1,Yes
2,36,30,389,0,5,1,-1,No
0,36,35,530,0,4,3,-1,No
0,48,44,530,0,4,1,-1,No
0,36,27,530,0,4,4,-1,Yes
0,36,61,530,0,3,8,-1,No
0,36,64,1275,0,4,2,-1,No
0,24,45,1275,0,4,1,-1,No
0,36,45,2230,0,4,0,-1,No
0,36,49,1590,0,4,2,-1,No
0,36,50,530,0,5,1,-1,No
0,36,58,1380,0,5,8,-1,No
0,48,34,2125,0,3,1,-1,No
0,36,38,530,0,4,1,-1,No
0,36,22,530,0,4,5,-1,Yes
0,24,31,1275,0,3,4,-1,No
0,36,28,530,0,5,0,-1,No
0,36,29,1590,0,1,2,-1,No
0,36,70,530,0,5,17,-1,No
0,36,41,955,0,4,10,-1,Yes
0,36,55,5779,0,4,1,-1,Yes
0,36,41,1165,0,5,6,-1,No
0,12,28,2125,0,3,0,-1,No
2,48,41,1463,0,5,7,-1,Yes
0,36,40,530,0,4,3,-1,No
1,36,58,2179,0,3,1,-1,No
0,36,34,530,0,4,0,-1,No
0,36,54,530,0,4,4,-1,No
2,36,27,530,0,4,5,-1,No
0,36,25,530,0,3,7,-1,No
0,36,29,530,0,2,4,-1,No
1,36,40,530,0,5,5,-1,Yes
0,48,23,2020,0,3,5,-1,No
0,36,35,530,0,5,5,-1,No
0,36,28,530,0,5,6,-1,No
0,36,45,530,0,3,2,-1,No
0,36,41,530,0,4,0,-1,No
2,36,36,530,0,3,4,-1,Yes
0,36,39,1253,0,5,3,-1,Yes
0,36,59,3268,0,5,2,-1,No
0,48,40,530,0,4,3,-1,No
0,36,62,530,0,5,3,-1,No
0,36,21,3299,0,3,2,-1,Yes
0,36,52,530,0,5,9,-1,No
0,36,34,530,0,3,1,-1,No
2,36,60,530,0,2,0,-1,No
0,36,38,2285,0,4,2,-1,No
2,36,52,530,0,3,4,-1,No
0,12,37,1060,0,5,1,-1,No
0,36,32,530,0,5,1,-1,No
0,36,54,530,0,5,1,-1,Yes
0,36,39,530,0,2,0,-1,No
0,48,60,2763,0,4,4,-1,Yes
0,36,41,530,0,5,2,-1,No
0,36,29,1060,0,1,3,-1,No
0,36,47,2125,0,4,1,-1,No
0,36,30,530,0,4,9,-1,Yes
0,48,54,530,0,1,1,-1,Yes
0,24,43,2020,0,4,1,-1,Yes
2,36,59,1965,0,5,1,-1,Yes
0,36,23,530,0,5,0,-1,Yes
0,48,31,1499,0,4,6,-1,No
0,36,28,530,0,4,10,-1,Yes
2,36,40,530,0,4,1,-1,No
0,48,40,6800,0,5,2,-1,No
0,36,57,1590,0,4,1,-1,Yes
0,36,51,3400,0,4,0,-1,No
0,36,25,530,0,5,1,-1,Yes
0,36,24,850,0,3,2,-1,Yes
0,36,62,530,0,1,0,-1,Yes
0,36,29,530,0,5,1,-1,No
0,48,27,4017,0,5,3,-1,No
0,36,49,530,0,1,5,-1,Yes
0,36,37,2125,0,5,2,-1,No
0,48,43,530,0,4,0,-1,Yes
0,36,43,530,0,3,0,-1,No
0,36,28,530,0,4,6,-1,Yes
0,36,34,4268,0,5,0,-1,No
0,12,25,530,0,5,1,-1,No
0,36,52,530,0,3,2,-1,Yes
0,36,60,1485,0,4,5,-1,No
0,48,38,530,0,4,0,-1,No
0,48,47,530,0,4,6,-1,Yes
0,48,21,530,0,4,0,-1,No
0,36,41,530,0,1,0,-1,Yes
0,36,24,2420,0,4,2,-1,No
0,36,26,530,0,5,0,-1,Yes
0,48,25,530,0,4,0,-1,Yes
0,36,22,530,0,4,0,-1,No
0,36,32,530,0,4,1,-1,No
0,36,42,530,0,4,5,-1,No
0,36,52,4250,0,4,2,-1,Yes
0,36,34,2020,0,5,1,-1,Yes
0,48,24,530,0,3,0,-1,Yes
0,12,43,2445,0,4,0,-1,No
0,36,68,2523,0,1,5,-1,Yes
0,48,33,2024,0,5,0,-1,Yes
1,48,57,1275,0,1,0,-1,No
0,24,44,2125,0,3,0,-1,No
0,36,48,2676,0,5,6,-1,Yes
0,48,29,530,0,4,1,-1,No
0,36,54,530,0,5,0,-1,Yes
0,36,66,3185,0,4,0,-1,Yes
0,12,27,635,0,3,5,-1,No
0,36,21,530,0,5,0,-1,No
0,36,49,530,0,3,2,-1,No
0,36,37,530,0,5,0,-1,No
0,36,54,530,0,5,0,-1,No
0,36,33,530,0,5,1,-1,Yes
2,48,47,530,0,5,14,-1,No
0,36,39,530,0,5,3,-1,Yes
0,36,24,2125,0,4,0,-1,Yes
0,36,44,2329,0,3,2,-1,No
0,12,40,3720,0,4,4,-1,No
0,36,37,530,0,5,0,-1,No
0,36,42,2936,0,4,3,-1,No
0,36,25,251,0,5,0,-1,No
0,36,27,149,0,5,0,-1,No
2,36,36,530,0,5,6,-1,Yes
0,36,56,530,0,4,3,-1,No
0,36,42,3169,0,5,1,-1,No
0,24,28,530,0,4,3,-1,Yes
0,36,37,530,0,5,0,-1,Yes
2,36,31,530,0,5,0,-1,Yes
0,48,39,3443,0,5,2,-1,Yes
2,36,29,530,0,5,1,-1,No
0,48,31,530,0,1,0,-1,Yes
0,36,37,2335,0,3,1,-1,Yes
0,36,35,530,0,5,1,-1,Yes
0,36,33,530,0,4,1,-1,No
0,36,30,3720,0,5,2,-1,No
0,36,35,530,0,5,5,-1,No
0,12,40,530,0,4,2,-1,No
0,36,45,530,0,1,3,-1,Yes
0,36,33,2020,0,3,1,-1,No
0,36,23,1910,0,4,4,-1,No
0,36,53,6800,0,4,2,-1,Yes
0,36,23,3185,0,4,2,-1,No
